Name,Calle,"Colonia, Estado",inmueble en operacion,Precio,habitaciones,baños,estacionamientos,metros totales,Media_01,Media_02,Media_03,Media_04,Media_05,Media_06,Media_07,Media_08,Media_09,Media_10
DGM-689_BOS_Inmobiliaria_(4-5)_Post,Pernambuco 801,"Lindavista, Gustavo A. Madero",[ Departamento en Venta ],"$7,995,000.00 mxn",3 HABITACIONES,3 BAÑOS,2 ESTACIONAMIENTOS,128 m² TOTALES,DGM-689-photo-01-de-24.jpg,DGM-689-photo-02-de-24.jpg,DGM-689-photo-03-de-24.jpg,DGM-689-photo-04-de-24.jpg,DGM-689-photo-05-de-24.jpg,DGM-689-photo-06-de-24.jpg,DGM-689-photo-07-de-24.jpg,DGM-689-photo-08-de-24.jpg,DGM-689-photo-09-de-24.jpg,DGM-689-photo-10-de-24.jpg
DHR-997_Proyecto_(4-5)_Post,Avenida Club de Golf Lomas 14,"Lomas Country Club, Huixquilucan",[ Departamento en Venta ],"$7,150,000.00 mxn",3 HABITACIONES,3 BAÑOS,3 ESTACIONAMIENTOS,200 m² TOTALES,DHR-997-photo-01-de-29.jpg,DHR-997-photo-02-de-29.jpg,DHR-997-photo-03-de-29.jpg,DHR-997-photo-04-de-29.jpg,DHR-997-photo-05-de-29.jpg,DHR-997-photo-06-de-29.jpg,DHR-997-photo-07-de-29.jpg,DHR-997-photo-08-de-29.jpg,DHR-997-photo-09-de-29.jpg,DHR-997-photo-10-de-29.jpg
DHU-306_Diamond_House_(4-5)_Post,Hacienda el Ciervo 7a,"Hacienda de las Palmas, Huixquilucan",[ Departamento en Venta ],"$8,200,000.00 mxn",3 HABITACIONES,3 BAÑOS,3 ESTACIONAMIENTOS,270 m² TOTALES,DHU-306-photo-01-de-30.jpg,DHU-306-photo-02-de-30.jpg,DHU-306-photo-03-de-30.jpg,DHU-306-photo-04-de-30.jpg,DHU-306-photo-05-de-30.jpg,DHU-306-photo-06-de-30.jpg,DHU-306-photo-07-de-30.jpg,DHU-306-photo-08-de-30.jpg,DHU-306-photo-09-de-30.jpg,DHU-306-photo-10-de-30.jpg
DHY-061_Opcion_Inmobiliaria_(4-5)_Post,Ixcateopan 83,"Vertiz Narvarte, Benito Juárez",[ Departamento en Venta ],"$4,990,000.00 mxn",2 HABITACIONES,2 BAÑOS,1 ESTACIONAMIENTO,89 m² TOTALES,DHY-061-photo-01-de-15.jpg,DHY-061-photo-02-de-15.jpg,DHY-061-photo-03-de-15.jpg,DHY-061-photo-04-de-15.jpg,DHY-061-photo-05-de-15.jpg,DHY-061-photo-06-de-15.jpg,DHY-061-photo-07-de-15.jpg,DHY-061-photo-08-de-15.jpg,DHY-061-photo-09-de-15.jpg,DHY-061-photo-10-de-15.jpg
DHZ-333_Vive_Capital_BR_(4-5)_Post,Via Villa Florence 4,"Jesús del Monte, Huixquilucan",[ Departamento en Venta ],"$9,200,000.00 mxn",3 HABITACIONES,3 BAÑOS,2 ESTACIONAMIENTOS,276 m² TOTALES,DHZ-333-photo-01-de-17.jpg,DHZ-333-photo-02-de-17.jpg,DHZ-333-photo-03-de-17.jpg,DHZ-333-photo-04-de-17.jpg,DHZ-333-photo-05-de-17.jpg,DHZ-333-photo-06-de-17.jpg,DHZ-333-photo-07-de-17.jpg,DHZ-333-photo-08-de-17.jpg,DHZ-333-photo-09-de-17.jpg,DHZ-333-photo-10-de-17.jpg
DIA-321_We_Book_Realty_(4-5)_Post,Avenida Paseo de la Reforma 150,"Juárez, Cuauhtémoc",[ Departamento en Venta ],"$16,294,220.00 mxn",2 HABITACIONES,2 BAÑOS,1 ESTACIONAMIENTO,73 m² TOTALES,DIA-321-photo-01-de-34.jpg,DIA-321-photo-02-de-34.jpg,DIA-321-photo-03-de-34.jpg,DIA-321-photo-04-de-34.jpg,DIA-321-photo-05-de-34.jpg,DIA-321-photo-06-de-34.jpg,DIA-321-photo-07-de-34.jpg,DIA-321-photo-08-de-34.jpg,DIA-321-photo-09-de-34.jpg,DIA-321-photo-10-de-34.jpg
DIM-952_We_Book_Realty_(4-5)_Post,Avenida Paseo de la Reforma 150,"Juárez, Cuauhtémoc",[ Departamento en Venta ],"$16,832,243.00 mxn",1 HABITACIÓN,2 BAÑOS,1 ESTACIONAMIENTO,78 m² TOTALES,DIM-952-photo-01-de-30.jpg,DIM-952-photo-02-de-30.jpg,DIM-952-photo-03-de-30.jpg,DIM-952-photo-04-de-30.jpg,DIM-952-photo-05-de-30.jpg,DIM-952-photo-06-de-30.jpg,DIM-952-photo-07-de-30.jpg,DIM-952-photo-08-de-30.jpg,DIM-952-photo-09-de-30.jpg,DIM-952-photo-10-de-30.jpg
DJK-126_Mel_Inmobiliaria_(4-5)_Post,Calle Río Po 53,"Cuauhtémoc, Cuauhtémoc",[ Departamento en Venta ],"$5,900,000.00 mxn",2 HABITACIONES,2 BAÑOS,2 ESTACIONAMIENTOS,96 m² TOTALES,DJK-126-photo-01-de-17.jpg,DJK-126-photo-02-de-17.jpg,DJK-126-photo-03-de-17.jpg,DJK-126-photo-04-de-17.jpg,DJK-126-photo-05-de-17.jpg,DJK-126-photo-06-de-17.jpg,DJK-126-photo-07-de-17.jpg,DJK-126-photo-08-de-17.jpg,DJK-126-photo-09-de-17.jpg,DJK-126-photo-10-de-17.jpg
DJS-493_MV21_Grupo_Inmobiliario_(4-5)_Post,calle 36 esquina calle 19 colonia aleman,"Miguel Alemán, Mérida",[ Departamento en Venta ],"$2,750,000.00 mxn",2 HABITACIONES,2 BAÑOS,1 ESTACIONAMIENTO,63 m² TOTALES,DJS-493-photo-01-de-17.jpg,DJS-493-photo-02-de-17.jpg,DJS-493-photo-03-de-17.jpg,DJS-493-photo-04-de-17.jpg,DJS-493-photo-05-de-17.jpg,DJS-493-photo-06-de-17.jpg,DJS-493-photo-07-de-17.jpg,DJS-493-photo-08-de-17.jpg,DJS-493-photo-09-de-17.jpg,DJS-493-photo-10-de-17.jpg
DKT-193_NURA_(4-5)_Post,Telchac Puerto,"Pueblo Telchac Puerto, Telchac Puerto",[ Departamento en Venta ],"$13,981,435.00 mxn",3 HABITACIONES,3 BAÑOS,1 ESTACIONAMIENTO,190 m² TOTALES,DKT-193-photo-01-de-37.jpg,DKT-193-photo-02-de-37.jpg,DKT-193-photo-03-de-37.jpg,DKT-193-photo-04-de-37.jpg,DKT-193-photo-05-de-37.jpg,DKT-193-photo-06-de-37.jpg,DKT-193-photo-07-de-37.jpg,DKT-193-photo-08-de-37.jpg,DKT-193-photo-09-de-37.jpg,DKT-193-photo-10-de-37.jpg
DLI-815_Diamond_House_(4-5)_Post,Bosque de Tabachines 327,"Bosques de las Lomas, Cuajimalpa de Morelos",[ Departamento en Venta ],"$24,000,000.00 mxn",3 HABITACIONES,3 BAÑOS,5 ESTACIONAMIENTOS,443 m² TOTALES,DLI-815-photo-01-de-38.jpg,DLI-815-photo-02-de-38.jpg,DLI-815-photo-03-de-38.jpg,DLI-815-photo-04-de-38.jpg,DLI-815-photo-05-de-38.jpg,DLI-815-photo-06-de-38.jpg,DLI-815-photo-07-de-38.jpg,DLI-815-photo-08-de-38.jpg,DLI-815-photo-09-de-38.jpg,DLI-815-photo-10-de-38.jpg
DLO-296_Property_Match_(4-5)_Post,Av. Stim 28,"Lomas del Chamizal, Cuajimalpa de Morelos",[ Departamento en Venta ],"$3,000,000.00 usd",3 HABITACIONES,3 BAÑOS,4 ESTACIONAMIENTOS,467 m² TOTALES,DLO-296-photo-01-de-24.jpg,DLO-296-photo-02-de-24.jpg,DLO-296-photo-03-de-24.jpg,DLO-296-photo-04-de-24.jpg,DLO-296-photo-05-de-24.jpg,DLO-296-photo-06-de-24.jpg,DLO-296-photo-07-de-24.jpg,DLO-296-photo-08-de-24.jpg,DLO-296-photo-09-de-24.jpg,DLO-296-photo-10-de-24.jpg
DLS-615_Degohouse_(4-5)_Post,Valle Real 11,"Valle de las Palmas, Huixquilucan",[ Departamento en Venta ],"$8,700,000.00 mxn",3 HABITACIONES,3 BAÑOS,2 ESTACIONAMIENTOS,260 m² TOTALES,DLS-615-photo-01-de-33.jpg,DLS-615-photo-02-de-33.jpg,DLS-615-photo-03-de-33.jpg,DLS-615-photo-04-de-33.jpg,DLS-615-photo-05-de-33.jpg,DLS-615-photo-06-de-33.jpg,DLS-615-photo-07-de-33.jpg,DLS-615-photo-08-de-33.jpg,DLS-615-photo-09-de-33.jpg,DLS-615-photo-10-de-33.jpg
DMA-712_Rocha_Inmobiliaria_(4-5)_Post,Avenida Eugenia 606,"Del Valle Centro, Benito Juárez",[ Departamento en Venta ],"$7,800,000.00 mxn",2 HABITACIONES,2 BAÑOS,2 ESTACIONAMIENTOS,195 m² TOTALES,DMA-712-photo-01-de-25.jpg,DMA-712-photo-02-de-25.jpg,DMA-712-photo-03-de-25.jpg,DMA-712-photo-04-de-25.jpg,DMA-712-photo-05-de-25.jpg,DMA-712-photo-06-de-25.jpg,DMA-712-photo-07-de-25.jpg,DMA-712-photo-08-de-25.jpg,DMA-712-photo-09-de-25.jpg,DMA-712-photo-10-de-25.jpg
DMD-464_Andina_Real_Estate_(4-5)_Post,Calle Arquímedes 11,"Polanco, Miguel Hidalgo",[ Departamento en Venta ],"$25,000,000.00 mxn",3 HABITACIONES,3 BAÑOS,3 ESTACIONAMIENTOS,336 m² TOTALES,DMD-464-photo-01-de-30.jpg,DMD-464-photo-02-de-30.jpg,DMD-464-photo-03-de-30.jpg,DMD-464-photo-04-de-30.jpg,DMD-464-photo-05-de-30.jpg,DMD-464-photo-06-de-30.jpg,DMD-464-photo-07-de-30.jpg,DMD-464-photo-08-de-30.jpg,DMD-464-photo-09-de-30.jpg,DMD-464-photo-10-de-30.jpg
DMP-817_NURA_(4-5)_Post,Temozón Norte,"Temozón Norte, Mérida",[ Departamento en Venta ],"$3,650,000.00 mxn",3 HABITACIONES,3 BAÑOS,2 ESTACIONAMIENTOS,124 m² TOTALES,DMP-817-photo-01-de-14.jpg,DMP-817-photo-02-de-14.jpg,DMP-817-photo-03-de-14.jpg,DMP-817-photo-04-de-14.jpg,DMP-817-photo-05-de-14.jpg,DMP-817-photo-06-de-14.jpg,DMP-817-photo-07-de-14.jpg,DMP-817-photo-08-de-14.jpg,DMP-817-photo-09-de-14.jpg,DMP-817-photo-10-de-14.jpg
DNC-141_We_Book_Realty_(4-5)_Post,Avenida Paseo de la Reforma 150,"Juárez, Cuauhtémoc",[ Departamento en Venta ],"$15,137,044.00 mxn",2 HABITACIONES,1 BAÑO,1 ESTACIONAMIENTO,67 m² TOTALES,DNC-141-photo-01-de-29.jpg,DNC-141-photo-02-de-29.jpg,DNC-141-photo-03-de-29.jpg,DNC-141-photo-04-de-29.jpg,DNC-141-photo-05-de-29.jpg,DNC-141-photo-06-de-29.jpg,DNC-141-photo-07-de-29.jpg,DNC-141-photo-08-de-29.jpg,DNC-141-photo-09-de-29.jpg,DNC-141-photo-10-de-29.jpg
DNT-533_Mel_Inmobiliaria_(4-5)_Post,Casa del Obrero Mundial 384,"Piedad Narvarte, Benito Juárez",[ Departamento en Venta ],"$5,490,000.00 mxn",2 HABITACIONES,2 BAÑOS,1 ESTACIONAMIENTO,90 m² TOTALES,DNT-533-photo-01-de-18.jpg,DNT-533-photo-02-de-18.jpg,DNT-533-photo-03-de-18.jpg,DNT-533-photo-04-de-18.jpg,DNT-533-photo-05-de-18.jpg,DNT-533-photo-06-de-18.jpg,DNT-533-photo-07-de-18.jpg,DNT-533-photo-08-de-18.jpg,DNT-533-photo-09-de-18.jpg,DNT-533-photo-10-de-18.jpg
DOH-234_We_Book_Realty_(4-5)_Post,Avenida Paseo de la Reforma 150,"Juárez, Cuauhtémoc",[ Departamento en Venta ],"$9,954,189.00 mxn",1 HABITACIÓN,1 BAÑO,1 ESTACIONAMIENTO,44 m² TOTALES,DOH-234-photo-01-de-28.jpg,DOH-234-photo-02-de-28.jpg,DOH-234-photo-03-de-28.jpg,DOH-234-photo-04-de-28.jpg,DOH-234-photo-05-de-28.jpg,DOH-234-photo-06-de-28.jpg,DOH-234-photo-07-de-28.jpg,DOH-234-photo-08-de-28.jpg,DOH-234-photo-09-de-28.jpg,DOH-234-photo-10-de-28.jpg
DOK-509_We_Book_Realty_(4-5)_Post,Gutenberg 34,"Anzures, Miguel Hidalgo",[ Departamento en Venta ],"$4,100,000.00 mxn",2 HABITACIONES,2 BAÑOS,,96 m² TOTALES,DOK-509-photo-01-de-29.jpg,DOK-509-photo-02-de-29.jpg,DOK-509-photo-03-de-29.jpg,DOK-509-photo-04-de-29.jpg,DOK-509-photo-05-de-29.jpg,DOK-509-photo-06-de-29.jpg,DOK-509-photo-07-de-29.jpg,DOK-509-photo-08-de-29.jpg,DOK-509-photo-09-de-29.jpg,DOK-509-photo-10-de-29.jpg
DOR-793_We_Book_Realty_(4-5)_Post,Los Tamarindos,"Los Tamarindos, Santa María Colotepec",[ Departamento en Venta ],"$4,526,836.00 mxn",1 HABITACIÓN,1 BAÑO,,52 m² TOTALES,DOR-793-photo-01-de-27.jpg,DOR-793-photo-02-de-27.jpg,DOR-793-photo-03-de-27.jpg,DOR-793-photo-04-de-27.jpg,DOR-793-photo-05-de-27.jpg,DOR-793-photo-06-de-27.jpg,DOR-793-photo-07-de-27.jpg,DOR-793-photo-08-de-27.jpg,DOR-793-photo-09-de-27.jpg,DOR-793-photo-10-de-27.jpg
DQP-317_Inmo24_(4-5)_Post,Av Toluca 810,"San José del Olivar, Alvaro Obregón",[ Departamento en Venta ],"$4,190,000.00 mxn",3 HABITACIONES,2 BAÑOS,2 ESTACIONAMIENTOS,113 m² TOTALES,DQP-317-photo-01-de-26.jpg,DQP-317-photo-02-de-26.jpg,DQP-317-photo-03-de-26.jpg,DQP-317-photo-04-de-26.jpg,DQP-317-photo-05-de-26.jpg,DQP-317-photo-06-de-26.jpg,DQP-317-photo-07-de-26.jpg,DQP-317-photo-08-de-26.jpg,DQP-317-photo-09-de-26.jpg,DQP-317-photo-10-de-26.jpg
DQR-529_Inmo24_(4-5)_Post,"Eje 1 Oriente Ferrocarril Hidalgo 1337,Colonia Tablas de San Agustín, Alcaldía Gustavo A. Madero, C.P. 07860, Ciudad de México","Tablas de San Agustín, Gustavo A. Madero",[ Departamento en Venta ],"$2,799,000.00 mxn",2 HABITACIONES,2 BAÑOS,2 ESTACIONAMIENTOS,66 m² TOTALES,DQR-529-photo-01-de-25.jpg,DQR-529-photo-02-de-25.jpg,DQR-529-photo-03-de-25.jpg,DQR-529-photo-04-de-25.jpg,DQR-529-photo-05-de-25.jpg,DQR-529-photo-06-de-25.jpg,DQR-529-photo-07-de-25.jpg,DQR-529-photo-08-de-25.jpg,DQR-529-photo-09-de-25.jpg,DQR-529-photo-10-de-25.jpg
DSJ-888_HsVision_(4-5)_Post,Calle General Juan Cano 98,"San Miguel Chapultepec, Miguel Hidalgo",[ Departamento en Venta ],"$5,500,000.00 mxn",2 HABITACIONES,1 BAÑO,1 ESTACIONAMIENTO,100 m² TOTALES,DSJ-888-photo-01-de-24.jpg,DSJ-888-photo-02-de-24.jpg,DSJ-888-photo-03-de-24.jpg,DSJ-888-photo-04-de-24.jpg,DSJ-888-photo-05-de-24.jpg,DSJ-888-photo-06-de-24.jpg,DSJ-888-photo-07-de-24.jpg,DSJ-888-photo-08-de-24.jpg,DSJ-888-photo-09-de-24.jpg,DSJ-888-photo-10-de-24.jpg
DTJ-191_Rub_Inmobiliaria_(4-5)_Post,"Brooklyn Towers, Hacienda el Ciervo 31, Los Olivos, 52763 Estado de México, Méx., México","Hacienda de las Palmas, Huixquilucan",[ Departamento en Venta ],"$10,500,000.00 mxn",3 HABITACIONES,3 BAÑOS,4 ESTACIONAMIENTOS,246 m² TOTALES,DTJ-191-photo-01-de-43.jpg,DTJ-191-photo-02-de-43.jpg,DTJ-191-photo-03-de-43.jpg,DTJ-191-photo-04-de-43.jpg,DTJ-191-photo-05-de-43.jpg,DTJ-191-photo-06-de-43.jpg,DTJ-191-photo-07-de-43.jpg,DTJ-191-photo-08-de-43.jpg,DTJ-191-photo-09-de-43.jpg,DTJ-191-photo-10-de-43.jpg
DUT-694_We_Book_Realty_(4-5)_Post,Avenida Paseo de la Reforma 150,"Juárez, Cuauhtémoc",[ Departamento en Venta ],"$14,742,531.00 mxn",1 HABITACIÓN,1 BAÑO,1 ESTACIONAMIENTO,69 m² TOTALES,DUT-694-photo-01-de-31.jpg,DUT-694-photo-02-de-31.jpg,DUT-694-photo-03-de-31.jpg,DUT-694-photo-04-de-31.jpg,DUT-694-photo-05-de-31.jpg,DUT-694-photo-06-de-31.jpg,DUT-694-photo-07-de-31.jpg,DUT-694-photo-08-de-31.jpg,DUT-694-photo-09-de-31.jpg,DUT-694-photo-10-de-31.jpg
DUX-918_We_Book_Realty_(4-5)_Post,Los Tamarindos,"Los Tamarindos, Santa María Colotepec",[ Departamento en Venta ],"$4,763,011.00 mxn",1 HABITACIÓN,1 BAÑO,,56 m² TOTALES,DUX-918-photo-01-de-27.jpg,DUX-918-photo-02-de-27.jpg,DUX-918-photo-03-de-27.jpg,DUX-918-photo-04-de-27.jpg,DUX-918-photo-05-de-27.jpg,DUX-918-photo-06-de-27.jpg,DUX-918-photo-07-de-27.jpg,DUX-918-photo-08-de-27.jpg,DUX-918-photo-09-de-27.jpg,DUX-918-photo-10-de-27.jpg
DVV-077_We_Book_Realty_(4-5)_Post,Los Tamarindos,"Los Tamarindos, Santa María Colotepec",[ Departamento en Venta ],"$3,943,459.00 mxn",1 HABITACIÓN,1 BAÑO,,47 m² TOTALES,DVV-077-photo-01-de-27.jpg,DVV-077-photo-02-de-27.jpg,DVV-077-photo-03-de-27.jpg,DVV-077-photo-04-de-27.jpg,DVV-077-photo-05-de-27.jpg,DVV-077-photo-06-de-27.jpg,DVV-077-photo-07-de-27.jpg,DVV-077-photo-08-de-27.jpg,DVV-077-photo-09-de-27.jpg,DVV-077-photo-10-de-27.jpg
DWH-072_Arpa_Arquitectura_y_Patrimonio_(4-5)_Post,Mier y Pesado,"Del Valle Norte, Benito Juárez",[ Departamento en Venta ],"$10,200,000.00 mxn",3 HABITACIONES,3 BAÑOS,3 ESTACIONAMIENTOS,229 m² TOTALES,DWH-072-photo-01-de-26.jpg,DWH-072-photo-02-de-26.jpg,DWH-072-photo-03-de-26.jpg,DWH-072-photo-04-de-26.jpg,DWH-072-photo-05-de-26.jpg,DWH-072-photo-06-de-26.jpg,DWH-072-photo-07-de-26.jpg,DWH-072-photo-08-de-26.jpg,DWH-072-photo-09-de-26.jpg,DWH-072-photo-10-de-26.jpg
DYO-969_Mercatecnia_(4-5)_Post,Calle Manzanillo 57,"Roma Sur, Cuauhtémoc",[ Departamento en Venta ],"$6,500,000.00 mxn",3 HABITACIONES,1 BAÑO,,150 m² TOTALES,DYO-969-photo-01-de-40.jpg,DYO-969-photo-02-de-40.jpg,DYO-969-photo-03-de-40.jpg,DYO-969-photo-04-de-40.jpg,DYO-969-photo-05-de-40.jpg,DYO-969-photo-06-de-40.jpg,DYO-969-photo-07-de-40.jpg,DYO-969-photo-08-de-40.jpg,DYO-969-photo-09-de-40.jpg,DYO-969-photo-10-de-40.jpg
DZL-209_NURA_(4-5)_Post,Chicxulub Puerto,"Pueblo Chicxulub Puerto, Progreso",[ Departamento en Venta ],"$3,038,500.00 mxn",1 HABITACIÓN,1 BAÑO,1 ESTACIONAMIENTO,58 m² TOTALES,DZL-209-photo-01-de-24.jpg,DZL-209-photo-02-de-24.jpg,DZL-209-photo-03-de-24.jpg,DZL-209-photo-04-de-24.jpg,DZL-209-photo-05-de-24.jpg,DZL-209-photo-06-de-24.jpg,DZL-209-photo-07-de-24.jpg,DZL-209-photo-08-de-24.jpg,DZL-209-photo-09-de-24.jpg,DZL-209-photo-10-de-24.jpg
DZL-777_We_Book_Realty_(4-5)_Post,Los Tamarindos,"Los Tamarindos, Santa María Colotepec",[ Departamento en Venta ],"$5,488,972.00 mxn",1 HABITACIÓN,1 BAÑO,,65 m² TOTALES,DZL-777-photo-01-de-26.jpg,DZL-777-photo-02-de-26.jpg,DZL-777-photo-03-de-26.jpg,DZL-777-photo-04-de-26.jpg,DZL-777-photo-05-de-26.jpg,DZL-777-photo-06-de-26.jpg,DZL-777-photo-07-de-26.jpg,DZL-777-photo-08-de-26.jpg,DZL-777-photo-09-de-26.jpg,DZL-777-photo-10-de-26.jpg
OCW-514_Inmo24_(4-5)_Post,Bosque de Duraznos 61,"Bosque de las Lomas, Miguel Hidalgo",[ Oficina en Venta ],"$39,000,000.00 mxn",,,32 ESTACIONAMIENTOS,,OCW-514-photo-01-de-15.jpg,OCW-514-photo-02-de-15.jpg,OCW-514-photo-03-de-15.jpg,OCW-514-photo-04-de-15.jpg,OCW-514-photo-05-de-15.jpg,OCW-514-photo-06-de-15.jpg,OCW-514-photo-07-de-15.jpg,OCW-514-photo-08-de-15.jpg,OCW-514-photo-09-de-15.jpg,OCW-514-photo-10-de-15.jpg
OPB-709_Ponton_Asesores_(4-5)_Post,Prolongacion Paseo de la Reforma 39 - 8,"Paseo de las Lomas, Alvaro Obregón",[ Oficina en Venta ],"$4,300,000.00 mxn",,,3 ESTACIONAMIENTOS,115 m² TOTALES,OPB-709-photo-01-de-21.jpg,OPB-709-photo-02-de-21.jpg,OPB-709-photo-03-de-21.jpg,OPB-709-photo-04-de-21.jpg,OPB-709-photo-05-de-21.jpg,OPB-709-photo-06-de-21.jpg,OPB-709-photo-07-de-21.jpg,OPB-709-photo-08-de-21.jpg,OPB-709-photo-09-de-21.jpg,OPB-709-photo-10-de-21.jpg
PAF-044_Proyecto_(4-5)_Post,Paseo de las Aves 471,"Valle Dorado, Tlalnepantla de Baz",[ Departamento en Venta ],"$7,480,000.00 mxn",3 HABITACIONES,2 BAÑOS,2 ESTACIONAMIENTOS,200 m² TOTALES,PAF-044-photo-01-de-14.jpg,PAF-044-photo-02-de-14.jpg,PAF-044-photo-03-de-14.jpg,PAF-044-photo-04-de-14.jpg,PAF-044-photo-05-de-14.jpg,PAF-044-photo-06-de-14.jpg,PAF-044-photo-07-de-14.jpg,PAF-044-photo-08-de-14.jpg,PAF-044-photo-09-de-14.jpg,PAF-044-photo-10-de-14.jpg
PJW-936_Inmo24_(4-5)_Post,Av. Río Mixcoac 143,"Florida, Alvaro Obregón",[ Departamento en Venta ],"$7,999,000.00 mxn",2 HABITACIONES,2 BAÑOS,3 ESTACIONAMIENTOS,180 m² TOTALES,PJW-936-photo-01-de-33.jpg,PJW-936-photo-02-de-33.jpg,PJW-936-photo-03-de-33.jpg,PJW-936-photo-04-de-33.jpg,PJW-936-photo-05-de-33.jpg,PJW-936-photo-06-de-33.jpg,PJW-936-photo-07-de-33.jpg,PJW-936-photo-08-de-33.jpg,PJW-936-photo-09-de-33.jpg,PJW-936-photo-10-de-33.jpg
TEB-784_NURA_(4-5)_Post,carretera conkal chicxulub,"Pueblo Chicxulub, Chicxulub Pueblo",[ Terreno residencial en Venta ],"$684,000.00 mxn",,,,,TEB-784-photo-01-de-17.jpg,TEB-784-photo-02-de-17.jpg,TEB-784-photo-03-de-17.jpg,TEB-784-photo-04-de-17.jpg,TEB-784-photo-05-de-17.jpg,TEB-784-photo-06-de-17.jpg,TEB-784-photo-07-de-17.jpg,TEB-784-photo-08-de-17.jpg,TEB-784-photo-09-de-17.jpg,TEB-784-photo-10-de-17.jpg
THG-847_Rocha_Inmobiliaria_(4-5)_Post,Antiguo Camino a Diligencias 31,"San Andrés Totoltepec, Tlalpan",[ Casa en Venta ],"$55,000,000.00 mxn",6 HABITACIONES,4 BAÑOS,15 ESTACIONAMIENTOS,300 m² TOTALES,THG-847-photo-01-de-30.jpg,THG-847-photo-02-de-30.jpg,THG-847-photo-03-de-30.jpg,THG-847-photo-04-de-30.jpg,THG-847-photo-05-de-30.jpg,THG-847-photo-06-de-30.jpg,THG-847-photo-07-de-30.jpg,THG-847-photo-08-de-30.jpg,THG-847-photo-09-de-30.jpg,THG-847-photo-10-de-30.jpg
TZA-292_NURA_(4-5)_Post,Tamanché,"Pueblo Tamanche, Mérida",[ Terreno residencial en Venta ],"$2,029,465.00 mxn",,,,,TZA-292-photo-01-de-21.jpg,TZA-292-photo-02-de-21.jpg,TZA-292-photo-03-de-21.jpg,TZA-292-photo-04-de-21.jpg,TZA-292-photo-05-de-21.jpg,TZA-292-photo-06-de-21.jpg,TZA-292-photo-07-de-21.jpg,TZA-292-photo-08-de-21.jpg,TZA-292-photo-09-de-21.jpg,TZA-292-photo-10-de-21.jpg
